Index Name,Date,Open,High,Low,Close,Daily_Return,Daily_Return_Pct,Price_Change,Intraday_Range,Intraday_Range_Pct,MA_5,MA_10,MA_20,Volatility_10D,Momentum_5D,Lag_1,Lag_2,Lag_3,Lag_5,Lag_10,Target_Next_Day_Up
NIFTY 50,2026-05-12,23722.6,23757.55,23348.4,23379.55,-0.018319732447088732,-1.8319732447088732,-436.2999999999993,409.1499999999978,1.7500336832830306,24005.83,24035.215,24122.9825,15.246442426521476,-0.02718160181085849,23815.85,24176.15,24326.65,24032.8,24092.7,1
NIFTY 50,2026-05-13,23362.45,23582.95,23262.55,23412.6,0.0014136285771111368,0.14136285771111368,33.04999999999927,320.40000000000146,1.3684938879065183,23822.16,23976.905,24101.480000000003,15.383720971375872,-0.03774410781329962,23379.55,23815.85,24176.15,24330.95,23995.7,1
NIFTY 50,2026-05-14,23530.25,23777.2,23426.55,23689.6,0.011831236171975679,1.1831236171975679,277.0,350.65000000000146,1.4801853978117043,23694.75,23928.1,24074.395,16.278616087643417,-0.026187329533659653,23412.6,23379.55,23815.85,24326.65,24177.65,0
NIFTY 50,2026-05-15,23731.4,23839.3,23610.3,23643.5,-0.001946001620964366,-0.1946001620964366,-46.099999999998545,229.0,0.9685537251252987,23588.22,23892.695,24046.732500000002,15.993775261283874,-0.02203204397722558,23689.6,23412.6,23379.55,24176.15,23997.55,1
NIFTY 50,2026-05-18,23482.2,23695.65,23317.1,23649.95,0.00027280225008996517,0.027280225008996517,6.450000000000728,378.5500000000029,1.6006376334833812,23555.04,23845.76,24011.552499999998,15.623686292519217,-0.006965949147311523,23643.5,23689.6,23412.6,23815.85,24119.3,0
NIFTY 50,2026-05-19,23675.3,23782.3,23587.2,23618.0,-0.0013509542303472566,-0.13509542303472566,-31.950000000000728,195.09999999999854,0.8260648657803309,23602.73,23804.28,23974.21,15.59718623235408,0.010199084242425549,23649.95,23643.5,23689.6,23379.55,24032.8,1
NIFTY 50,2026-05-20,23457.25,23690.9,23397.3,23659.0,0.0017359640951817301,0.173596409518173,41.0,293.6000000000022,1.240965383152298,23652.010000000002,23737.085,23928.33,13.700378861025008,0.01052424762734594,23618.0,23649.95,23643.5,23412.6,24330.95,0
NIFTY 50,2026-05-21,23830.05,23859.9,23596.6,23654.7,-0.00018174901728729154,-0.018174901728729154,-4.299999999999272,263.3000000000029,1.113098031258071,23645.03,23669.89,23892.16,13.700113787552425,-0.0014732203160879864,23659.0,23618.0,23649.95,23689.6,24326.65,1
NIFTY 50,2026-05-22,23671.2,23835.65,23671.0,23719.3,0.0027309583296342144,0.27309583296342144,64.59999999999854,164.65000000000146,0.6941604516153573,23660.19,23624.204999999998,23869.4725,13.807178919930275,0.0032059551250871454,23654.7,23659.0,23618.0,23643.5,24176.15,1
NIFTY 50,2026-05-25,23940.25,24054.45,23922.85,24031.7,0.013170709085006838,1.3170709085006838,312.40000000000146,131.60000000000218,0.5476100317497397,23736.54,23645.79,23876.16,13.578584904198069,0.0161416831748058,23719.3,23654.7,23659.0,23649.95,23815.85,0
NIFTY 50,2026-05-26,24004.1,24089.8,23885.45,23913.7,-0.004910181135749814,-0.4910181135749814,-118.0,204.34999999999854,0.8545310846920324,23795.68,23699.205,23867.21,9.224747350740579,0.012520111779151577,24031.7,23719.3,23654.7,23618.0,23379.55,0
NIFTY 50,2026-05-27,23880.35,23983.2,23858.25,23907.15,-0.0002739015710658821,-0.02739015710658821,-6.549999999999272,124.95000000000073,0.5226469905446727,23845.31,23748.66,23862.7825,9.307478726690347,0.010488608986009673,23913.7,24031.7,23719.3,23659.0,23412.6,0
NIFTY 50,2026-05-29,23902.15,24002.8,23484.75,23547.75,-0.015033159535954743,-1.5033159535954743,-359.40000000000146,518.0499999999993,2.199997876654879,23823.920000000002,23734.475,23831.2875,11.055218029130625,-0.004521300206724255,23907.15,23913.7,24031.7,23654.7,23689.6,0
NIFTY 50,2026-06-01,23654.5,23733.7,23357.95,23382.6,-0.007013408924419595,-0.7013408924419595,-165.15000000000146,375.75,1.6069641528315928,23756.579999999998,23708.385000000002,23800.54,11.513875826002897,-0.014195191257752149,23547.75,23907.15,23913.7,23719.3,23643.5,1
NIFTY 50,2026-06-02,23229.15,23556.95,23229.15,23483.55,0.004317312873675316,0.43173128736753164,100.95000000000073,327.7999999999993,1.3958707265298445,23646.95,23691.745000000003,23768.752500000002,11.822332776228535,-0.022809455843739834,23382.6,23547.75,23907.15,24031.7,23649.95,0
NIFTY 50,2026-06-03,23415.95,23459.65,23151.5,23405.6,-0.0033193448179683616,-0.33193448179683616,-77.95000000000073,308.15000000000146,1.3165652664319714,23545.329999999998,23670.505,23737.392499999998,11.89464613723113,-0.021247234848643326,23483.55,23382.6,23547.75,23913.7,23618.0,1
NIFTY 50,2026-06-04,23282.45,23465.3,23247.3,23416.55,0.0004678367570154496,0.04678367570154496,10.950000000000728,218.0,0.9309654923547662,23447.21,23646.26,23691.6725,11.833502310808365,-0.020521057507900453,23405.6,23483.55,23382.6,23907.15,23659.0,0
NIFTY 50,2026-06-05,23478.95,23516.35,23282.65,23366.7,-0.0021288362290772245,-0.21288362290772245,-49.849999999998545,233.6999999999971,1.0001412266173533,23411.0,23617.46,23643.675,11.835964354946281,-0.007688632671911333,23416.55,23405.6,23483.55,23547.75,23654.7,0
NIFTY 50,2026-06-08,23080.7,23267.3,23070.15,23123.0,-0.010429371712736502,-1.0429371712736502,-243.70000000000073,197.14999999999782,0.8526142801539498,23359.079999999998,23557.829999999998,23591.017499999998,12.440682461163371,-0.011102272630075238,23366.7,23416.55,23405.6,23382.6,23719.3,1
NIFTY 50,2026-06-09,23259.05,23279.4,23104.45,23242.1,0.005150715737577194,0.5150715737577194,119.09999999999854,174.95000000000073,0.7527288842230295,23310.79,23478.870000000003,23562.329999999998,10.026497021515016,-0.010281665250782002,23123.0,23366.7,23416.55,23483.55,24031.7,0
NIFTY 50,2026-06-10,23233.95,23425.35,23184.6,23214.95,-0.0011681388514805935,-0.11681388514805935,-27.149999999997817,240.75,1.0370472475710695,23272.659999999996,23408.995,23554.1,10.035999092967444,-0.008145486550227177,23242.1,23123.0,23366.7,23405.6,23913.7,0
NIFTY 50,2026-06-11,23104.4,23327.45,23072.05,23161.6,-0.0022980880854794883,-0.22980880854794883,-53.35000000000218,255.40000000000146,1.102687206410617,23221.670000000002,23334.44,23541.55,9.936208025595985,-0.010887598728249959,23214.95,23242.1,23123.0,23416.55,23907.15,1
NIFTY 50,2026-06-12,23412.55,23645.35,23313.9,23622.9,0.019916586073501108,1.9916586073501108,461.3000000000029,331.4499999999971,1.4030876818680056,23272.909999999996,23341.954999999998,23538.215,13.186272698918561,0.010964321020940027,23161.6,23214.95,23242.1,23366.7,23547.75,1
NIFTY 50,2026-06-15,23984.85,24011.4,23817.8,23853.9,0.009778646990843631,0.9778646990843631,231.0,193.60000000000218,0.8116073262653157,23419.09,23389.085,23548.735,13.255085077591907,0.03160922025688717,23622.9,23161.6,23214.95,23123.0,23382.6,1
NIFTY 50,2026-06-16,23923.9,24002.6,23888.2,23989.15,0.005669932380029996,0.5669932380029996,135.25,114.39999999999782,0.4768822571870942,23568.5,23439.645,23565.695,13.337610688011253,0.03214210419884611,23853.9,23622.9,23161.6,23242.1,23483.55,1
NIFTY 50,2026-06-17,24044.5,24108.2,23969.7,24085.7,0.004024736182815847,0.4024736182815847,96.54999999999927,138.5,0.5750299970521928,23742.65,23507.655,23589.079999999998,12.997398385557602,0.03750815745887892,23989.15,23853.9,23622.9,23214.95,23405.6,1
NIFTY 50,2026-06-18,24073.8,24189.25,24036.95,24168.0,0.003416965253241422,0.3416965253241422,82.29999999999927,152.29999999999927,0.6301721284342903,23943.93,23582.8,23614.53,12.927102993102835,0.04345122962144243,24085.7,23989.15,23853.9,23161.6,23416.55,0
NIFTY 50,2026-06-19,23991.2,24047.2,23901.9,24013.1,-0.006409301555776348,-0.6409301555776348,-154.90000000000146,145.29999999999927,0.6050863903452669,24021.969999999998,23647.44,23632.45,13.582516364804858,0.016517870371546062,24168.0,24085.7,23989.15,23622.9,23366.7,1
NIFTY 50,2026-06-22,24106.6,24168.05,24073.15,24102.9,0.0037396254544395102,0.373962545443951,89.80000000000291,94.89999999999782,0.39372855548501556,24071.77,23745.43,23651.629999999997,11.418480411582916,0.010438544640499092,24013.1,24168.0,24085.7,23853.9,23123.0,0
NIFTY 50,2026-06-23,24071.3,24135.5,23784.95,23824.1,-0.011567072841857318,-1.1567072841857318,-278.8000000000029,350.5499999999993,1.4714092032857455,24038.760000000002,23803.629999999997,23641.25,13.847175540216321,-0.006880193754259856,24102.9,24013.1,24168.0,23989.15,23242.1,1
NIFTY 50,2026-06-24,23795.8,24090.05,23789.25,24021.65,0.008292023623138078,0.8292023623138078,197.5500000000029,300.7999999999993,1.2522037412084484,24025.95,23884.3,23646.6475,13.957407493210688,-0.0026592542462955393,23824.1,24102.9,24013.1,24085.7,23214.95,1
NIFTY 50,2026-06-25,24125.85,24261.6,24039.0,24056.0,0.0014299600568652426,0.14299600568652426,34.349999999998545,222.59999999999854,0.9253408713002932,24003.55,23973.739999999998,23654.09,13.649099251075675,-0.004634227077126796,24021.65,23824.1,24102.9,24168.0,23161.6,0
NIFTY 50,2026-06-29,24061.75,24120.0,23924.55,23946.25,-0.004562271366810755,-0.4562271366810755,-109.75,195.45000000000073,0.8162029545335939,23990.18,24006.075,23674.015,10.80609221810201,-0.0027838971228203446,24056.0,24021.65,23824.1,24013.1,23622.9,0
NIFTY 50,2026-06-30,24032.05,24035.55,23829.2,23865.75,-0.0033616954637991636,-0.33616954637991636,-80.5,206.34999999999854,0.8646281805516213,23942.75,24007.26,23698.1725,9.92429581212934,-0.009839065008774961,23946.25,24056.0,24021.65,24102.9,23853.9,1
NIFTY 50,2026-07-01,23897.65,24049.9,23895.1,24005.85,0.005870337198705222,0.5870337198705222,140.09999999999854,154.8000000000029,0.6448428195627438,23979.1,24008.93,23724.2875,9.956431803175846,0.007628829630500267,23865.75,23946.25,24056.0,23824.1,23989.15,1
NIFTY 50,2026-07-02,24062.2,24194.55,24058.8,24175.7,0.007075358714646818,0.7075358714646818,169.85000000000218,135.75,0.5615142477777272,24009.909999999996,24017.93,23762.7925,10.402027811811006,0.006412964971182156,24005.85,23865.75,23946.25,24021.65,24085.7,1
NIFTY 50,2026-07-03,24375.65,24378.15,24252.35,24270.85,0.003935770215546919,0.3935770215546919,95.14999999999782,125.80000000000291,0.5183172406405334,24052.879999999997,24028.215000000004,23805.5075,10.447427526505294,0.008931243764549235,24175.7,24005.85,23865.75,24056.0,24168.0,1
NIFTY 50,2026-07-06,24306.85,24458.65,24287.1,24430.35,0.006571669307008143,0.6571669307008143,159.5,171.5500000000029,0.7022003368760698,24149.7,24069.94,23858.69,10.089160640431425,0.02021610899410131,24270.85,24175.7,24005.85,23946.25,24013.1,0
NIFTY 50,2026-07-07,24464.45,24530.9,24348.95,24398.7,-0.0012955197121612416,-0.12955197121612416,-31.649999999997817,181.95000000000073,0.7457364531716884,24256.29,24099.52,23922.475,10.126619231142413,0.022331164953961258,24430.35,24270.85,24175.7,23865.75,24102.9,0
NIFTY 50,2026-07-08,24259.55,24300.0,23805.2,23882.05,-0.02117530852053595,-2.117530852053595,-516.6500000000015,494.7999999999993,2.071848940940997,24231.53,24105.315,23954.4725,13.954079534323386,-0.005157076295986163,24398.7,24430.35,24270.85,24005.85,23824.1,1
NIFTY 50,2026-07-09,23928.95,24134.7,23925.7,23962.8,0.0033812005250806187,0.3381200525080619,80.75,209.0,0.8721852204249921,24188.949999999997,24099.43,23991.864999999998,13.369915845333969,-0.008806363414503027,23882.05,24398.7,24430.35,24175.7,24021.65,1
NIFTY 50,2026-07-10,24124.7,24228.45,24120.35,24206.9,0.010186622598360895,1.0186622598360895,244.10000000000218,108.10000000000218,0.44656688795344374,24176.16,24114.52,24044.129999999997,14.35739083624562,-0.002634847976069943,23962.8,23882.05,24398.7,24270.85,24056.0,1
NIFTY 50,2026-07-13,24039.4,24259.8,24000.2,24211.0,0.00016937319524590322,0.016937319524590322,4.099999999998545,259.59999999999854,1.0722398909586492,24132.29,24140.995000000003,24073.535,14.068833254475427,-0.008978586062008853,24206.9,23962.8,23882.05,24430.35,23946.25,0
NIFTY 50,2026-07-14,24068.0,24157.1,24023.7,24052.05,-0.00656519763743757,-0.656519763743757,-158.95000000000073,133.39999999999782,0.5546304784831141,24062.96,24159.625,24083.442499999997,14.442523967154692,-0.014207724182026205,24211.0,24206.9,23962.8,24398.7,23865.75,1
NIFTY 50,2026-07-15,24085.85,24220.35,24010.55,24078.5,0.0010996983625095602,0.10996983625095602,26.450000000000728,209.79999999999927,0.8713167348464368,24102.25,24166.89,24087.91,14.171001740758694,0.008225843258849341,24052.05,24211.0,24206.9,23882.05,24005.85,0
NIFTY 50,2026-07-16,24142.1,24186.5,24050.0,24072.75,-0.00023880225097083763,-0.023880225097083763,-5.75,136.5,0.5670311867152693,24124.24,24156.594999999998,24087.2625,13.66397721253228,0.004588361961039622,24078.5,24052.05,24211.0,23962.8,24175.7,1
NIFTY 50,2026-07-17,24127.6,24367.3,24099.05,24334.3,0.010864982189404904,1.0864982189404904,261.5499999999993,268.25,1.1023534681498954,24149.719999999998,24162.94,24095.5775,14.6833636716345,0.005262962213253175,24072.75,24078.5,24052.05,24206.9,24270.85,0
NIFTY 50,2026-07-20,24190.05,24266.1,24135.85,24238.5,-0.003936829906757144,-0.39368299067571444,-95.79999999999927,130.25,0.5373682364832808,24155.219999999998,24143.755,24106.847499999996,14.370843554004848,0.0011358473421172466,24334.3,24072.75,24078.5,24211.0,24430.35,0
NIFTY 50,2026-07-21,24216.05,24262.2,24135.65,24187.7,-0.0020958392639808254,-0.20958392639808254,-50.79999999999927,126.54999999999927,0.5231998081669579,24182.35,24122.655,24111.0875,14.384943705245993,0.005639851904515547,24238.5,24334.3,24072.75,24052.05,24398.7,0
NIFTY 50,2026-07-22,24150.45,24166.3,23961.4,23996.25,-0.007915180029519187,-0.7915180029519187,-191.45000000000073,204.89999999999782,0.853883419284254,24165.9,24134.075,24119.695,10.008293204984168,-0.003415910459538596,24187.7,24238.5,24334.3,24078.5,23882.05,0
NIFTY 50,2026-07-23,23904.8,23990.75,23807.2,23869.6,-0.005277908006459442,-0.5277908006459442,-126.65000000000146,183.54999999999927,0.7689697355632239,24125.269999999997,24124.754999999997,24112.0925,10.250144857482967,-0.008439002606681845,23996.25,24187.7,24238.5,24072.75,23962.8,0
NIFTY 50,2026-07-24,23666.35,23823.6,23606.3,23767.45,-0.004279501960652743,-0.4279501960652743,-102.14999999999782,217.29999999999927,0.9142756164418113,24011.9,24080.81,24097.665,8.50143087690737,-0.023294280090242925,23869.6,23996.25,24187.7,24334.3,24206.9,1
NIFTY 50,2026-07-27,23928.4,24011.6,23891.55,23995.95,0.009613988879749513,0.9613988879749513,228.5,120.04999999999927,0.5002927577361983,23963.390000000003,24059.305,24100.15,10.259706161783786,-0.010006807351940039,23767.45,23869.6,23996.25,24238.5,24211.0,0
NIFTY 50,2026-07-28,23971.25,24041.15,23954.6,23985.35,-0.000441741210496005,-0.0441741210496005,-10.600000000002183,86.55000000000291,0.3608452659644446,23922.92,24052.635000000002,24106.129999999997,9.756619714381547,-0.008365822298110337,23995.95,23767.45,23869.6,24187.7,24052.05,1
NIFTY 50,2026-07-29,24176.65,24283.55,24136.75,24250.2,0.011042156983325224,1.1042156983325224,264.8500000000022,146.79999999999927,0.6053558321168455,23973.71,24069.805,24118.347499999996,11.299421344252357,0.010582903578684189,23985.35,23995.95,23767.45,23996.25,24078.5,1
